Entity_Name,Entity_ID,Type_Name,Type_ID
Combatant_(Poland),1314,Person,0
Combatant_(Russia),1315,Person,0
Combatant_(Sweden),1316,Person,0
Combatant_(Syrian_Kurds),1317,Person,0
Combatant_(Taliban),1318,Person,0
Combatant_(Toubou_people),1319,Person,0
Combatant_(Turkey),1320,Person,0
Combatant_(Yemen),1321,Person,0
Commando_(Democratic_Republic_of_Congo),1322,Person,0
Commando_(India),1323,Person,0
Commando_(Somalia),1324,Person,0
Commando_(Sri_Lanka),1325,Person,0
Commando_(Syria),1326,Person,0
Commando_(Ukraine),1327,Person,0
Committee_for_State_Security,1328,Organization,4
Commonwealth_Parliamentary_Association,1329,Organization,4
Communist_Party_(Cuba),1330,Political Party,3
Communist_Party_(France),1331,Political Party,3
Communist_Party_(Japan),1332,Political Party,3
Communist_Party_(Russia),1333,Political Party,3
Communist_Party_(Slovakia),1334,Political Party,3
Communist_Party_(South_Africa),1335,Political Party,3
Communist_Party_(Tajikistan),1336,Political Party,3
Communist_Party_UML,1337,Political Party,3
Communist_Party_of_Bohemia_and_Moravia,1338,Political Party,3
Communist_Party_of_India,1339,Political Party,3
Communist_Partysri_Lanka,1340,Political Party,3
Comoros,1341,Location/Other,8
Company_-_Owner_or_Operator_(Algeria),1342,Business,5
Company_-_Owner_or_Operator_(Armenia),1343,Business,5
Company_-_Owner_or_Operator_(Austria),1344,Business,5
Company_-_Owner_or_Operator_(Azerbaijan),1345,Business,5
Company_-_Owner_or_Operator_(Brazil),1346,Business,5
Company_-_Owner_or_Operator_(Canada),1347,Business,5
Company_-_Owner_or_Operator_(Colombia),1348,Business,5
Company_-_Owner_or_Operator_(Egypt),1349,Business,5
Company_-_Owner_or_Operator_(El_Salvador),1350,Business,5
Company_-_Owner_or_Operator_(Ghana),1351,Business,5
Company_-_Owner_or_Operator_(Iceland),1352,Business,5
Company_-_Owner_or_Operator_(India),1353,Business,5
Company_-_Owner_or_Operator_(Iran),1354,Business,5
Company_-_Owner_or_Operator_(Ireland),1355,Business,5
Company_-_Owner_or_Operator_(Israel),1356,Business,5
Company_-_Owner_or_Operator_(Italy),1357,Business,5
Company_-_Owner_or_Operator_(Nepal),1358,Business,5
Company_-_Owner_or_Operator_(Netherlands),1359,Business,5
Company_-_Owner_or_Operator_(Nicaragua),1360,Business,5
Company_-_Owner_or_Operator_(Nigeria),1361,Business,5
Company_-_Owner_or_Operator_(Norway),1362,Business,5
"Company_-_Owner_or_Operator_(Palestinian_Territory,_Occupied)",1363,Business,5
Company_-_Owner_or_Operator_(Peru),1364,Business,5
Company_-_Owner_or_Operator_(Rwanda),1365,Business,5
Company_-_Owner_or_Operator_(Singapore),1366,Business,5
Company_-_Owner_or_Operator_(Slovakia),1367,Business,5
Company_-_Owner_or_Operator_(Thailand),1368,Business,5
Company_-_Owner_or_Operator_(Tonga),1369,Business,5
Company_-_Owner_or_Operator_(Turkey),1370,Business,5
Company_-_Owner_or_Operator_(United_Arab_Emirates),1371,Business,5
Company_-_Owner_or_Operator_(Zambia),1372,Business,5
Conference_of_Nigerian_Political_Parties,1373,Person,0
Confindustria,1374,Location/Other,8
Congo,1375,Location/Other,8
Congolese_National_Police,1376,Military,2
Congress_(Argentina),1377,Person,0
Congress_(Benin),1378,Person,0
Congress_(Brazil),1379,Person,0
Congress_(Cote_d'Ivoire),1380,Person,0
Congress_(Mexico),1381,Person,0
Congress_(Myanmar),1382,Person,0
Congress_(Niger),1383,Person,0
Congress_(Nigeria),1384,Person,0
Congress_(Peru),1385,Person,0
Congress_(Philippines),1386,Person,0
Congress_(Sudan),1387,Person,0
Congress_(Thailand),1388,Person,0
Congress_(United_States),1389,Person,0
Congress_for_Democratic_Change,1390,Person,0
Congress_of_Deputies,1391,Person,0
Congress_of_South_African_Trade_Unions,1392,Political Party,3
Conservative_Party_(Brazil),1393,Political Party,3
Conservative_Party_(Colombia),1394,Political Party,3
Conservative_Party_(United_Kingdom),1395,Political Party,3
Conspiracy_of_Fire_Nuclei,1396,Person,0
Constantin_Nita,1397,Person,0
Constitution_Party,1398,Political Party,3
Constitutional_Court_(Albania),1399,Government,1
Constitutional_Court_(Ecuador),1400,Government,1
Constitutional_Court_(Lithuania),1401,Government,1
Constitutional_Court_(Mozambique),1402,Government,1
Constitutional_Court_(Romania),1403,Government,1
Constitutional_Court_(Slovakia),1404,Government,1
Constitutional_Court_(South_Africa),1405,Government,1
Constitutional_Court_(Syria),1406,Government,1
Constitutional_Court_(Uganda),1407,Government,1
Constitutional_Court_of_South_Africa,1408,Government,1
Constitutional_Court_of_Ukraine,1409,Government,1
Constitutionalist_Liberal_Party,1410,Political Party,3
Consultative_Assembly_of_Oman,1411,Person,0
Convention_People's_Party,1412,Political Party,3
Corneliu_Vadim_Tudor,1413,Person,0
Costco,1414,Location/Other,8
Council_of_Deputies,1415,Organization,4
Council_of_Europe,1416,Organization,4
Council_of_Representatives,1417,Organization,4
Council_of_States,1418,Organization,4
Coup_D'etat_Leader_(Thailand),1419,Person,0
Court_Judge_(Africa),1420,Government,1
Court_Judge_(Bahrain),1421,Government,1
Court_Judge_(Belarus),1422,Government,1
Court_Judge_(Benin),1423,Government,1
Court_Judge_(Botswana),1424,Government,1
Court_Judge_(Ecuador),1425,Government,1
Court_Judge_(Egypt),1426,Government,1
Court_Judge_(Estonia),1427,Government,1
Court_Judge_(Fiji),1428,Government,1
Court_Judge_(Gambia),1429,Government,1
Court_Judge_(Georgia),1430,Government,1
Court_Judge_(Greece),1431,Government,1
Court_Judge_(Holy_See_(Vatican_City_State)),1432,Government,1
Court_Judge_(Honduras),1433,Government,1
Court_Judge_(India),1434,Government,1
Court_Judge_(Iraq),1435,Government,1
Court_Judge_(Kenya),1436,Government,1
Court_Judge_(Kuwait),1437,Government,1
Court_Judge_(Kyrgyzstan),1438,Government,1
Court_Judge_(Lebanon),1439,Government,1
Court_Judge_(Lesotho),1440,Government,1
Court_Judge_(Luxembourg),1441,Government,1
Court_Judge_(Madagascar),1442,Government,1
Court_Judge_(Malaysia),1443,Government,1
Court_Judge_(Mexico),1444,Government,1
Court_Judge_(Namibia),1445,Government,1
Court_Judge_(Nigeria),1446,Government,1
Court_Judge_(Panama),1447,Government,1
Court_Judge_(Peru),1448,Government,1
Court_Judge_(Portugal),1449,Government,1
Court_Judge_(Romania),1450,Government,1
Court_Judge_(Slovakia),1451,Government,1
Court_Judge_(Thailand),1452,Government,1
Court_Judge_(Togo),1453,Government,1
Court_Judge_(Tunisia),1454,Government,1
Court_Judge_(Ukraine),1455,Government,1
Court_Judge_(United_Kingdom),1456,Government,1
Court_Judge_(Venezuela),1457,Government,1
Court_Judge_(Yemen),1458,Government,1
Court_Judge_(Zambia),1459,Government,1
Criminal_(Abu_Sayyaf),1460,Person,0
Criminal_(Africa),1461,Person,0
Criminal_(Albania),1462,Person,0
Criminal_(Argentina),1463,Person,0
Criminal_(Australia),1464,Person,0
Criminal_(Austria),1465,Person,0
Criminal_(Bangladesh),1466,Person,0
Criminal_(Belgium),1467,Person,0
Criminal_(Boko_Haram),1468,Person,0
Criminal_(Brazil),1469,Person,0
Criminal_(Burundi),1470,Person,0
Criminal_(Cambodia),1471,Person,0
Criminal_(Central_African_Republic),1472,Person,0
Criminal_(Costa_Rica),1473,Person,0
Criminal_(Cote_d'Ivoire),1474,Person,0
Criminal_(Cuba),1475,Person,0
Criminal_(Dominican_Republic),1476,Person,0
Criminal_(Egypt),1477,Person,0
Criminal_(El_Salvador),1478,Person,0
Criminal_(Guatemala),1479,Person,0
Criminal_(Guinea),1480,Person,0
Criminal_(Hamas),1481,Person,0
Criminal_(Hell's_Angels),1482,Person,0
Criminal_(Hungary),1483,Person,0
Criminal_(Ireland),1484,Person,0
Criminal_(Islamic_State_of_Iraq_and_the_Levant),1485,Person,0
Criminal_(Israel),1486,Person,0
Criminal_(Italy),1487,Person,0
Criminal_(Jamaica),1488,Person,0
Criminal_(Jordan),1489,Person,0
Criminal_(Kosovo),1490,Person,0
Criminal_(Kuwait),1491,Person,0
Criminal_(Kyrgyzstan),1492,Person,0
Criminal_(Latvia),1493,Media,7
Criminal_(Mali),1494,Person,0
Criminal_(Mauritius),1495,Person,0
Criminal_(Mexico),1496,Person,0
Criminal_(Morocco),1497,Person,0
Criminal_(Netherlands),1498,Person,0
Criminal_(North_Korea),1499,Person,0
Criminal_(Pakistan),1500,Person,0
"Criminal_(Palestinian_Territory,_Occupied)",1501,Person,0
Criminal_(Paraguay),1502,Person,0
Criminal_(Philippines),1503,Person,0
Criminal_(Pokot),1504,Person,0
Criminal_(Portugal),1505,Person,0
Criminal_(Senegal),1506,Person,0
Criminal_(Sinaloa_Cartel),1507,Person,0
Criminal_(Slovakia),1508,Person,0
Criminal_(Somalia),1509,Person,0
Criminal_(South_Asia),1510,Person,0
Criminal_(South_Korea),1511,Person,0
Criminal_(Southeast_Asia),1512,Person,0
Criminal_(Sudan),1513,Person,0
Criminal_(Switzerland),1514,Person,0
Criminal_(Tanzania),1515,Person,0
Criminal_(Togo),1516,Person,0
Criminal_(Trinidad_and_Tobago),1517,Person,0
Criminal_(Tunisia),1518,Person,0
Criminal_(United_Arab_Emirates),1519,Person,0
Criminal_(Venezuela),1520,Person,0
Criminal_(Zambia),1521,Person,0
Criminal_(Zimbabwe),1522,Person,0
Cristina_Fernández_de_Kirchner,1523,Person,0
Croatian_People's_Party_–_Liberal_Democrats,1524,Political Party,3
Cui_Tiankai,1525,Person,0
Curacao,1526,Location/Other,8
Customs_Official_(India),1527,Person,0
Customs_Official_(Indonesia),1528,Person,0
Customs_Official_(Singapore),1529,Person,0
Customs_Official_(South_Korea),1530,Person,0
Customs_Official_(United_Arab_Emirates),1531,Person,0
Cynthia_Ligeard,1532,Person,0
Cyprian_Awiti,1533,Person,0
Cyril_Svoboda,1534,Person,0
César_Villanueva,1535,Person,0
DPWH,1536,Location/Other,8
Daewoo,1537,Location/Other,8
Dahlan_Iskan,1538,Person,0
Daily_Monitor,1539,Person,0
Daily_Trust,1540,Person,0
Dalbir_Singh,1541,Person,0
Dan_Diaconescu,1542,Person,0
Daniel_Abugattás,1543,Person,0
Daniel_Arap_Moi,1544,Person,0
Daniel_Barrera_Barrera,1545,Person,0
Daniel_Bruce_Poneman,1546,Person,0
Daniel_Ceballos,1547,Person,0
Daniel_Chitoiu,1548,Person,0
Daniel_Constantin,1549,Person,0
Daniel_Mitov,1550,Person,0
Daniel_Ortega,1551,Person,0
Daniel_Russel,1552,Person,0
Daniel_Scioli,1553,Person,0
Daniela_Bobeva,1554,Person,0
Danjuma_Goje,1555,Person,0
Darbara_Singh,1556,Person,0
Darrell_Issa,1557,Person,0
Datuk_Mah_Siew_Keong,1558,Person,0
Datuk_Seri_Musa_Aman,1559,Person,0
Datuk_Seri_Tengku_Adnan_Tengku_Mansor,1560,Person,0
Dave_Heineman,1561,Person,0
David_Ben-Gurion,1562,Person,0
David_Blunkett,1563,Person,0
David_Choquehuanca,1564,Person,0
David_Clark,1565,Person,0
David_Crisafulli,1566,Person,0
David_Dondua,1567,Person,0
David_Granger,1568,Person,0
David_Hale,1569,Person,0
David_Hanson,1570,Person,0
David_Jones,1571,Person,0
David_Miliband,1572,Person,0
David_Miller,1573,Person,0
David_N._Dinkins,1574,Person,0
David_Nabarro,1575,Person,0
David_Narmania,1576,Person,0
David_Parirenyatwa,1577,Person,0
David_Sanakoyev,1578,Person,0
David_Satter,1579,Person,0
David_Shear,1580,Person,0
David_Yau-Yau,1581,Person,0
Davies_Ibiamu_Ikanya,1582,Person,0
Davit_Tonoyan,1583,Person,0
Davit_Usupashvili,1584,Person,0
Dawa_Khan_Minapal,1585,Person,0
Deborah_Malac,1586,Person,0
Defector_(Nigeria),1587,Person,0
Defector_(North_Korea),1588,Person,0
Defector_(South_Korea),1589,Person,0
Defector_(Yemen),1590,Person,0
Defense_/_Security_Ministry_(Angola),1591,Government,1
Defense_/_Security_Ministry_(Armenia),1592,Government,1
Defense_/_Security_Ministry_(Azerbaijan),1593,Government,1
Defense_/_Security_Ministry_(Cambodia),1594,Government,1
Defense_/_Security_Ministry_(Chile),1595,Government,1
Defense_/_Security_Ministry_(China),1596,Government,1
Defense_/_Security_Ministry_(Cyprus),1597,Government,1
Defense_/_Security_Ministry_(Czech_Republic),1598,Government,1
Defense_/_Security_Ministry_(Egypt),1599,Government,1
Defense_/_Security_Ministry_(Estonia),1600,Government,1
Defense_/_Security_Ministry_(Fiji),1601,Government,1
Defense_/_Security_Ministry_(Greece),1602,Government,1
Defense_/_Security_Ministry_(India),1603,Government,1
Defense_/_Security_Ministry_(Iraq),1604,Government,1
Defense_/_Security_Ministry_(Italy),1605,Government,1
Defense_/_Security_Ministry_(Kenya),1606,Government,1
Defense_/_Security_Ministry_(Lesotho),1607,Government,1
Defense_/_Security_Ministry_(Liberia),1608,Government,1
Defense_/_Security_Ministry_(Libya),1609,Government,1
Defense_/_Security_Ministry_(Macedonia),1610,Government,1
Defense_/_Security_Ministry_(Malaysia),1611,Government,1
Defense_/_Security_Ministry_(Moldova),1612,Government,1
Defense_/_Security_Ministry_(Myanmar),1613,Government,1
Defense_/_Security_Ministry_(New_Zealand),1614,Government,1
Defense_/_Security_Ministry_(Nigeria),1615,Government,1
Defense_/_Security_Ministry_(North_Korea),1616,Government,1
Defense_/_Security_Ministry_(Persian_Gulf),1617,Government,1
Defense_/_Security_Ministry_(Poland),1618,Government,1
Defense_/_Security_Ministry_(Romania),1619,Government,1
Defense_/_Security_Ministry_(Russia),1620,Government,1
Defense_/_Security_Ministry_(Slovakia),1621,Government,1
Defense_/_Security_Ministry_(South_Africa),1622,Government,1
Defense_/_Security_Ministry_(South_Sudan),1623,Government,1
Defense_/_Security_Ministry_(Spain),1624,Government,1
Defense_/_Security_Ministry_(Ukraine),1625,Government,1
Defense_/_Security_Ministry_(United_States),1626,Government,1
Defense_/_Security_Ministry_(Venezuela),1627,Government,1
Defense_/_Security_Ministry_(Vietnam),1628,Government,1
Defense_/_Security_Ministry_(Yemen),1629,Government,1
Defense_Attorney_(Bahrain),1630,Military,2
Defense_Attorney_(Canada),1631,Military,2
Defense_Attorney_(Czech_Republic),1632,Military,2
Defense_Attorney_(Greece),1633,Military,2
Defense_Attorney_(Iran),1634,Military,2
Defense_Attorney_(Namibia),1635,Military,2
Defense_Attorney_(South_Korea),1636,Military,2
Defense_Industry_(Poland),1637,Military,2
Delyan_Peevski,1638,Person,0
Demeke_Mekonnen,1639,Person,0
Democratic_Force,1640,Military,2
Democratic_Forces_for_the_Liberation_of_Rwanda,1641,Military,2
Democratic_Left,1642,Person,0
Democratic_Party,1643,Political Party,3
Democratic_Party_(Albania),1644,Political Party,3
Democratic_Party_(Argentina),1645,Political Party,3
Democratic_Party_(Benin),1646,Political Party,3
Democratic_Party_(Croatia),1647,Political Party,3
Democratic_Party_(Czech_Republic),1648,Political Party,3
Democratic_Party_(Latvia),1649,Political Party,3
Democratic_Party_(Libya),1650,Political Party,3
Democratic_Party_(Moldova),1651,Political Party,3
Democratic_Party_(Mozambique),1652,Political Party,3
Democratic_Party_(Nigeria),1653,Political Party,3
Democratic_Party_(Serbia),1654,Political Party,3
Democratic_Union_of_Cameroon,1655,Political Party,3
Democratic_Union_of_Hungarians_in_Romania,1656,Political Party,3
Denis_Berezovsky,1657,Person,0
Denis_MacShane,1658,Person,0
Denis_Napthine,1659,Person,0
Department_of_Geologic_Survey_and_its_Mineral_Exploration_(Thailand),1660,Government,1
Department_of_Transportation,1661,Government,1
Department_of_the_Treasury,1662,Government,1
Deputy_Commisioner_Kumar,1663,Person,0
Deputy_Inspector_General_Singh,1664,Person,0
Der_Spiegel,1665,Media,7
Derek_Andre_Hanekom,1666,Person,0
Desiré_Delano_Bouterse,1667,Person,0
Detainee_(Afghanistan),1668,Person,0
Detainee_(Argentina),1669,Person,0
Detainee_(Australia),1670,Person,0
Detainee_(Bahrain),1671,Person,0
Detainee_(Brazil),1672,Person,0
Detainee_(Burundi),1673,Person,0
Detainee_(Cote_d'Ivoire),1674,Person,0
Detainee_(Ethiopia),1675,Person,0
Detainee_(Jamaica),1676,Person,0
Detainee_(Lebanon),1677,Person,0
Detainee_(Myanmar),1678,Person,0
"Detainee_(Palestinian_Territory,_Occupied)",1679,Person,0
Detainee_(Peru),1680,Person,0
Detainee_(Rwanda),1681,Person,0
Detainee_(Saudi_Arabia),1682,Person,0
Detainee_(South_Sudan),1683,Person,0
Detainee_(Tajikistan),1684,Person,0
Detainee_(United_States),1685,Person,0
Detainee_(Venezuela),1686,Person,0
Deval_Patrick,1687,Person,0
Development_Council_(Africa),1688,Government,1
Development_Council_(Nigeria),1689,Government,1
Devlet_Bahçeli,1690,Person,0
Dharam_Singh,1691,Person,0
Dharamvira_Gandhi,1692,Person,0
Dianne_Feinstein,1693,Person,0
Didier_Burkhalter,1694,Person,0
Didmus_Noel_Edwin_Mutasa,1695,Person,0
Die_Linke,1696,Person,0
Diego_García_Sayán,1697,Person,0
Dimeji_Bankole,1698,Business,5
Dimitrios_Avramopoulos,1699,Person,0
Dimitris_Kourkoulas,1700,Person,0
Dimitris_Koutsoumbas,1701,Person,0
Dina_Kawar,1702,Person,0
Dinesh_Sharma,1703,Person,0
Dinesh_Singh,1704,Person,0
Dinh_Tien_Dung,1705,Person,0
Dinka,1706,Location/Other,8
Dino_Bouterse,1707,Person,0
Dino_Melaye,1708,Person,0
Director_General_(Armenia),1709,Military,2
Director_General_(Australia),1710,Military,2
Director_General_(Bahrain),1711,Military,2
Director_General_(Cambodia),1712,Military,2
Director_General_(Cameroon),1713,Military,2
Director_General_(China),1714,Military,2
Director_General_(Ethiopia),1715,Military,2
Director_General_(Haiti),1716,Military,2
Director_General_(Indonesia),1717,Military,2
Director_General_(Lebanon),1718,Military,2
Director_General_(Lithuania),1719,Military,2
Director_General_(North_Korea),1720,Military,2
Director_General_(Pakistan),1721,Military,2
Director_General_(Philippines),1722,Military,2
Director_General_(Russia),1723,Military,2
Director_General_(Rwanda),1724,Military,2
Director_General_(South_Korea),1725,Military,2
Director_General_(Sudan),1726,Military,2
Director_General_(Syria),1727,Military,2
Director_General_(Taiwan),1728,Military,2
Director_General_(Thailand),1729,Military,2
Director_General_(United_Kingdom),1730,Military,2
Director_General_(United_States),1731,Military,2
Director_General_(Zambia),1732,Military,2
Displaced_Families_(Iraq),1733,Person,0
Displaced_Families_(Pakistan),1734,Person,0
Displaced_Families_(South_Sudan),1735,Person,0
Displaced_Families_(Sudan),1736,Person,0
Displaced_Families_(Syria),1737,Person,0
Displaced_Families_(Ukraine),1738,Person,0
Displaced_Families_(Yemen),1739,Person,0
Dissident_(Azerbaijan),1740,Person,0
Dissident_(Bolivia),1741,Person,0
Dissident_(China),1742,Person,0
Dissident_(Iran),1743,Person,0
Dissident_(Turkey),1744,Person,0
Dissident_(Vietnam),1745,Person,0
District_Commissioner_(Botswana),1746,Government,1
District_Commissioner_(Malawi),1747,Government,1
District_Commissioner_(Tanzania),1748,Government,1
District_Commissioner_(Zambia),1749,Government,1
District_Commissioner_R._Singh,1750,Government,1
Djibouti,1751,Location/Other,8
Djoko_Suyanto,1752,Person,0
Djoomart_Otorbaev,1753,Person,0
Dmitriy_Kiselev,1754,Person,0
Dmitry_Anatolyevich_Medvedev,1755,Person,0
Dmitry_Livanov,1756,Person,0
Dmitry_Mezentsev,1757,Person,0
Dmitry_Nikolayevich_Kozak,1758,Person,0
Dmitry_Olegovich_Rogozin,1759,Person,0
Dmytro_Bulatov,1760,Person,0
Dmytro_Firtash,1761,Person,0
Doctors_Without_Borders,1762,Organization,4
Doku_Khamatovich_Umarov,1763,Person,0
Domestic_Affairs_(Albania),1764,Person,0
Domestic_Affairs_(Algeria),1765,Person,0
Domestic_Affairs_(Angola),1766,Person,0
Domestic_Affairs_(Australia),1767,Person,0
Domestic_Affairs_(Austria),1768,Person,0
Domestic_Affairs_(Chile),1769,Person,0
Domestic_Affairs_(Colombia),1770,Person,0
Domestic_Affairs_(Cote_d'Ivoire),1771,Person,0
Domestic_Affairs_(Croatia),1772,Person,0
Domestic_Affairs_(Ecuador),1773,Person,0
Domestic_Affairs_(France),1774,Person,0
Domestic_Affairs_(Germany),1775,Person,0
Domestic_Affairs_(Greece),1776,Person,0
Domestic_Affairs_(Indonesia),1777,Person,0
Domestic_Affairs_(Kenya),1778,Person,0
Domestic_Affairs_(Lebanon),1779,Person,0
Domestic_Affairs_(Malawi),1780,Person,0
Domestic_Affairs_(Mauritania),1781,Person,0
Domestic_Affairs_(Nigeria),1782,Person,0
Domestic_Affairs_(Panama),1783,Person,0
Domestic_Affairs_(Peru),1784,Person,0
Domestic_Affairs_(Romania),1785,Person,0
Domestic_Affairs_(South_Sudan),1786,Person,0
Domestic_Affairs_(Spain),1787,Person,0
Domestic_Affairs_(Sri_Lanka),1788,Person,0
Domestic_Affairs_(Sudan),1789,Person,0
Domestic_Affairs_(Tanzania),1790,Person,0
Domestic_Affairs_(Yemen),1791,Person,0
Domingos_Simões_Pereira,1792,Person,0
Dominica,1793,Location/Other,8
Dominican_Republic,1794,Person,0
Don_Brash,1795,Person,0
Donald_Etiebet,1796,Person,0
Donatille_Mukabalisa,1797,Person,0
Dora_Akunyili,1798,Person,0
Dora_Siliya,1799,Person,0
Douglas_Alexander,1800,Person,0
Dragomir_Stoynev,1801,Person,0
Drug_Dealer_(Indonesia),1802,Person,0
Drug_Dealer_(Iran),1803,Person,0
Drug_Dealer_(Jamaica),1804,Person,0
Drug_Dealer_(Mindanao),1805,Person,0
Drug_Enforcement_(Liberia),1806,Military,2
Drug_Enforcement_Administration,1807,Government,1
Drug_Gang_(Africa),1808,Person,0
Drug_Gang_(Beltrán-Leyva_Cartel),1809,Person,0
Drug_Gang_(Colombia),1810,Person,0
Drug_Gang_(India),1811,Person,0
Drug_Gang_(Knights_Templar_Cartel),1812,Person,0
Drug_Gang_(Mexico),1813,Person,0
Drug_Gang_(Syria),1814,Person,0
Drug_Gang_(Thailand),1815,Person,0
Drug_Gang_(Turkmenistan),1816,Person,0
Drug_Gang_(Uganda),1817,Person,0
Drug_Gang_(United_Kingdom),1818,Person,0
Dumiso_Dabengwa,1819,Person,0
Dunya_Maumoon,1820,Person,0
Dusan_Mramor,1821,Person,0
Dustin_McDaniel,1822,Person,0
Dzhokhar_Tsarnaev,1823,Person,0
Dzintars_Rasnacs,1824,Person,0
Débora_Giorgi,1825,Person,0
East_African_Community,1826,Person,0
East_Turkistan_Islamic_Movement,1827,Political Party,3
Eastern_Mindanao_Command,1828,Person,0
Ebrahim_Ebrahim,1829,Person,0
Ebrahim_Patel,1830,Person,0
Ebrahim_Yazdi,1831,Person,0
Economic_Community_of_Central_African_States,1832,Person,0
Economic_Cooperation_Organization,1833,Organization,4
Economic_and_Monetary_Community_of_Central_Africa,1834,Person,0
Economist_(Belarus),1835,Person,0
Economist_(Canada),1836,Person,0
Economist_(China),1837,Person,0
Economist_(New_Zealand),1838,Person,0
Economist_(Philippines),1839,Person,0
Economist_(United_States),1840,Person,0
Economist_(Zimbabwe),1841,Person,0
Ecopetrol,1842,Location/Other,8
Ed_Royce,1843,Person,0
Eda_Rivas,1844,Person,0
Edgard_Arevalo,1845,Person,0
Edgars_Rinkevics,1846,Person,0
Edmond_Mulet,1847,Person,0
Edouard_Balladur,1848,Person,0
Edouard_Nduwimana,1849,Person,0
Eduard_Shevardnadze,1850,Person,0
Eduardo_Brandão_de_Azeredo,1851,Person,0
Eduardo_Buzzi,1852,Person,0
Eduardo_Koloma,1853,Person,0
Eduardo_Montealegre,1854,Person,0
Education_(Angola),1855,Person,0
Education_(Argentina),1856,Person,0
Education_(Azerbaijan),1857,Person,0
Education_(Bahrain),1858,Person,0
Education_(Benin),1859,Person,0
Education_(Brazil),1860,Person,0
Education_(Colombia),1861,Person,0
Education_(Costa_Rica),1862,Person,0
Education_(Egypt),1863,Person,0
Education_(Greece),1864,Person,0
Education_(Hong_Kong),1865,Person,0
Education_(Iran),1866,Person,0
Education_(Iraq),1867,Person,0
Education_(Israel),1868,Person,0
Education_(Kosovo),1869,Person,0
Education_(Libya),1870,Person,0
Education_(Myanmar),1871,Person,0
Education_(New_Zealand),1872,Person,0
Education_(Nigeria),1873,Person,0
Education_(Pakistan),1874,Person,0
Education_(Peru),1875,Person,0
Education_(Russia),1876,Person,0
Education_(Singapore),1877,Person,0
Education_(Slovakia),1878,Person,0
Education_(Somalia),1879,Person,0
Education_(South_Africa),1880,Person,0
Education_(Tanzania),1881,Person,0
Education_(Trinidad_and_Tobago),1882,Person,0
Education_(United_States),1883,Person,0
Education_Ministry_(Algeria),1884,Government,1
Education_Ministry_(Angola),1885,Government,1
Education_Ministry_(Bangladesh),1886,Government,1
Education_Ministry_(Botswana),1887,Government,1
Education_Ministry_(Brazil),1888,Government,1
Education_Ministry_(Canada),1889,Government,1
Education_Ministry_(China),1890,Government,1
Education_Ministry_(Czech_Republic),1891,Government,1
Education_Ministry_(Estonia),1892,Government,1
Education_Ministry_(France),1893,Government,1
Education_Ministry_(Georgia),1894,Government,1
Education_Ministry_(Greece),1895,Government,1
Education_Ministry_(Iran),1896,Government,1
Education_Ministry_(Kuwait),1897,Government,1
Education_Ministry_(Malaysia),1898,Government,1
Education_Ministry_(Mozambique),1899,Government,1
Education_Ministry_(Namibia),1900,Government,1
Education_Ministry_(Oman),1901,Government,1
Education_Ministry_(Pakistan),1902,Government,1
Education_Ministry_(Philippines),1903,Government,1
Education_Ministry_(Saudi_Arabia),1904,Government,1
Education_Ministry_(Singapore),1905,Government,1
Education_Ministry_(South_Africa),1906,Government,1
Education_Ministry_(Taiwan),1907,Government,1
Education_Ministry_(Uganda),1908,Government,1
Education_Ministry_(United_Arab_Emirates),1909,Government,1
Education_Ministry_(Uruguay),1910,Government,1
Education_Official_(Philippines),1911,Person,0
Edward_Natapei,1912,Person,0
Edwin_Clark,1913,Person,0
Edwin_Kanguatjivi,1914,Person,0
Edwin_Lacierda,1915,Person,0
Efkan_Ala,1916,Person,0
Egon_Krenz,1917,Person,0
Egyptian_Army,1918,Military,2
Ehsanullah_Ehsan,1919,Person,0
Eighth_U.S._Army,1920,Military,2
Ekaterina_Zaharieva,1921,Person,0
El_Tiempo,1922,Person,0
Election_Commission_(Afghanistan),1923,Government,1
Election_Commission_(Australia),1924,Government,1
Election_Commission_(Belarus),1925,Government,1
Election_Commission_(Bulgaria),1926,Government,1
Election_Commission_(Fiji),1927,Government,1
Election_Commission_(India),1928,Government,1
Election_Commission_(Iran),1929,Government,1
Election_Commission_(Latvia),1930,Government,1
Election_Commission_(Moldova),1931,Government,1
Election_Commission_(Namibia),1932,Government,1
Election_Commission_(Serbia),1933,Government,1
Election_Commission_(Syria),1934,Government,1
Election_Commission_(Tonga),1935,Government,1
Election_Commission_(Turkey),1936,Government,1
Elections_Canada,1937,Person,0
Eli_Yishai,1938,Person,0
Elias_Camsek_Chin,1939,Person,0
Elias_Murr,1940,Person,0
Elio_Di_Rupo,1941,Person,0
Elizabeth_Dipuo_Peters,1942,Person,0
Elizabeth_II,1943,Person,0
Elizabeth_Warren,1944,Person,0
Elmar_Brok,1945,Person,0
Elmar_Mammadyarov,1946,Person,0
Eloy_Inos,1947,Person,0
Elyor_Ganiyev,1948,Person,0
Emal_Faizi,1949,Person,0
Embraer,1950,Location/Other,8
Emeka_Ihedioha,1951,Person,0
Emilio_Pérez_Touriño,1952,Person,0
Emma_Bonino,1953,Person,0
Emmanuel_Eweta_Uduaghan,1954,Person,0
Emperor_Akihito,1955,Person,0
Employee_(Afghanistan),1956,Person,0
Employee_(Bahrain),1957,Person,0
Employee_(Bangladesh),1958,Person,0
Employee_(Bosnia_and_Herzegovina),1959,Person,0
Employee_(Botswana),1960,Person,0
